symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
AGAL.N0000,None,683370.0,None,None,-0.69,None,None,None,None,1.40,None,None,None,15.18,0.42,9080000000.0,9.93,93.77,1.95,6.78,10.05,1.79,7.58,9810000000.0,1.81,8.95,10.75,101.35,1.07,7.94,None,1.79,None,5.93,6.32,0.99,6.86,52.05,2.04,58.73,56.58,-1.40,52.50,0.31,55.20,-1.07,2.69,58.72,0.68,5.26,58.92,50under200,Agalawatte Plantations PLC,Colombo Stock Exchange,33,Sep 30 2025,None,Food and Kindred Products,Sri Lanka,0.90,December,None,None,3705,1992,True,Jan 30 2026,Jan 30 2026,Feb 16 2026,48.97,-49.48,2251.27,-15.80,Feb 3 2011,Aug 15 2001,115.00,2.47,-3.65,-7.48,75.53,-41.67,6.61,9.62,115.19,330.37,-2.68,222.78,23.36,-3.65,-7.48,91.17,-24.80,6.61,9.62,134.36,632.86,-2.68,27.42,257.31,27.44,13.58,24.10,-1.88,18.57,10.47,6.02,None,11.84,None,None,3.50,None,5.76,0.16,Mar 27 2025,1.50,20.51,59.91,6.19,156250000.0,-0.14,13110000.0,6.90,-0.16,0.82,5020000000.0,1.40,None,6.82,11.39,-0.92,None,912770000.0,-21.69,None,78.19,35.81,-3.94,None,5.85,-21.66,None,78.48,25.73,-3.81,None,1010000000.0,-13.90,31.65,47.77,42.47,34.48,31.65,47.77,42.47,34.48,43.59,1260000000.0,25.99,1260000000.0,-9.29,1440000000.0,20.03,18.17,25.16,25.16,1.93,29.62,28.60,1010000000.0,-303650000.0,96810000.0,10.88,None,None,-753430000.0,-917390000.0,0.62,None,-26.07,19.04,-564420000.0,96810000.0,-31.40,None,None,,None,None,None,9130000000.0,4050000000.0,5080000000.0,444290000.0,297130000.0,158700000.0,892240000.0,-733540000.0,5080000000.0,-0.27,,5.24,2.62,-1.31,-8.08,32.52,32.52,1.8,0.61,0.75,9.22,0.18,11.73,None,18.43,14.74,69.79,9.23,None,1360000.0,14.04,10.92,246360.0,None,None,575340000.0,38.66,11.45,None,None,146.24,12.61,65.43,151.70,0.59,5,7.78,2.64,0.5498357064622125,-18.274701195219123,1.9284860557768926,1.9284860557768926,9.77261774370208,2026-02-15,2026-02-15T16:14:12.828390
AGPL.N0000,None,608690.0,None,None,0.55,None,None,None,None,-2.17,None,None,None,82.92,-0.27,9000000000.0,18.69,17.05,1.29,26.33,2.68,2.19,None,9450000000.0,1.23,9.05,39.10,17.90,5.86,15.09,None,2.02,None,15.72,15.27,5.59,None,37.43,0.51,18.72,19.99,-12.10,43.10,1.14,18.74,-3.82,-9.97,58.44,2.29,-3.93,20.48,50under200,Agarapatana Plantations Limited,Colombo Stock Exchange,-1056,Sep 30 2025,None,Miscellaneous Food Preparations And Kindred Products,Sri Lanka,-13.07,March,lankemplantations.lk,None,7021,1992,True,Feb 11 2026,Feb 11 2026,Feb 18 2026,48.76,-25.93,168.66,-25.93,Sep 30 2025,Mar 6 2024,24.30,6.70,-2.17,-22.75,None,None,-9.09,-9.09,None,None,-13.04,None,48.76,-2.17,-20.76,None,None,-9.09,-6.75,None,None,-10.80,58.70,None,58.75,None,None,None,None,None,5.56,-66.67,None,Annual,Jan 12 2026,1.00,None,None,46.10,Jan 26 2026,0.50,None,51.93,51.65,500000000.0,-0.70,43170000.0,3.15,-46.10,1.41,7320000000.0,19.51,None,1.48,None,-3.85,None,241610000.0,8.42,None,-75.56,None,-79.95,None,0.96,6.11,None,-54.67,None,-79.75,None,841480000.0,70.20,-61.15,None,-36.16,None,-61.15,None,-36.16,None,-73.74,358740000.0,-59.83,358740000.0,154.22,589550000.0,11.49,3.30,4.90,4.90,7.21,7.93,8.05,994500000.0,-119800000.0,527780000.0,214.89,None,None,-418140000.0,-466730000.0,1.06,None,-32.81,None,-696170000.0,527780000.0,675.88,None,None,,None,None,None,10310000000.0,5860000000.0,4450000000.0,943130000.0,1180000000.0,770190000.0,1220000000.0,-446720000.0,4110000000.0000005,2.8,,-11.36,11.74,,-4.96,8.9,8.23,1.48,2.02,0.98,2.31,0.27,2.59,None,5.15,4.30,13.45,2.26,32.02,1040000.0,3.09,5.76,34410.0,None,None,339240000.0,58.40,4.63,None,None,8.10,-22.84,13.89,-54.98,0.74,4,6.49,1.60,0.7099903006789525,-6.376092896174863,7.2101092896174865,7.2101092896174865,11.833171677982541,2026-02-15,2026-02-15T16:14:12.828390
AGST.N0000,None,5480000.0,None,None,0.93,None,None,None,None,-1.85,None,None,None,28.05,0.51,5210000000.0,None,None,0.72,178.55,-1.93,0.65,11.49,7850000000.0,0.48,None,-77.96,-7.34,-20.54,None,None,0.64,None,44.23,29.69,-13.63,6.63,55.34,0.45,10.68,8.79,16.59,63.96,0.77,9.69,-0.75,20.59,59.51,1.54,9.39,9.09,50over200,AgStar PLC,Colombo Stock Exchange,-9,Sep 30 2025,None,Agricultural Chemicals,Sri Lanka,-5.26,March,agstaragri.lk,None,162,2002,True,Feb 12 2026,Feb 12 2026,Feb 19 2026,53.62,-51.38,253.33,-7.02,Feb 17 2012,Mar 13 2020,21.80,3.00,-2.75,34.18,-24.29,None,15.22,19.10,51.43,None,9.28,73.77,26.19,-2.75,34.18,-24.29,None,15.22,19.10,92.43,None,9.28,26.19,149.02,26.21,9.55,-8.85,None,13.99,None,None,None,None,None,None,0,None,None,0.29,None,0.20,None,None,0.29,487500000.0,-0.05,134220000.0,10.13,-0.29,11.36,10860000000.0,6.95,None,30.35,40.37,32.94,None,-100670000.0,None,None,None,None,None,None,-0.21,None,None,None,None,None,None,1040000000.0,-36.64,None,-34.69,55.90,6.74,None,-34.69,55.90,6.74,None,43950000.0,90.02,43950000.0,-76.82,175480000.0,9.55,-0.93,0.40,0.40,None,-0.94,1.62,-1000000000.0,119250000.0,-1070000000.0000001,None,None,None,112450000.0,-67440000.0,-2.19,None,None,None,1010000000.0,-1070000000.0000001,None,None,None,,None,None,None,12640000000.0,4500000000.0,8140000000.000001,4400000000.0,7030000000.0,719040000.0,3360000000.0,-2640000000.0,8000000000.0,6.89,,88.22,-12.56,45.23,-50.65,16.7,16.42,2.28,18.92,0.94,-3.14,0.41,0.13,None,-1.30,0.48,13.83,0.22,10.18,67050000.0,0.41,7.03,-621430.0,None,None,-2960000.0,None,-0.03,None,None,None,None,None,None,0.88,4,3.21,2.23,0.8591772151898734,-0.6209944751381216,-9.85267034990792,-9.85267034990792,26.582278481012654,2026-02-15,2026-02-15T16:14:12.828390
AGST.X0000,None,1230.0,None,None,-5.93,None,None,None,None,9.91,None,None,None,1.69,None,5210000000.0,None,None,0.72,178.55,-1.93,0.65,11.49,7850000000.0,0.48,None,-77.96,-7.34,-20.54,None,None,0.64,None,44.23,29.69,-13.63,6.63,52.85,0.52,12.03,None,None,67.73,2.61,11.85,1.46,None,84.92,6.97,2.95,None,None,AgStar PLC,Colombo Stock Exchange,-9,Sep 30 2025,None,Agricultural Chemicals,Sri Lanka,-5.26,March,agstaragri.lk,None,162,2002,False,Feb 12 2026,Feb 12 2026,Feb 19 2026,28.42,-17.57,205.00,-17.57,Oct 2 2025,Jan 5 2022,14.80,4.00,None,58.44,144.00,None,7.02,7.02,None,None,-4.69,None,58.44,None,58.44,144.00,None,7.02,7.02,None,None,-4.69,58.44,None,58.49,None,34.62,None,None,None,None,None,None,None,None,0,None,None,0.29,None,0.20,None,None,0.29,,-0.05,134220000.0,10.13,-0.29,11.36,10860000000.0,6.95,None,30.35,40.37,32.94,None,-100670000.0,None,None,None,None,None,None,-0.21,None,None,None,None,None,None,1040000000.0,-36.64,None,-34.69,55.90,6.74,None,-34.69,55.90,6.74,None,43950000.0,90.02,43950000.0,-76.82,175480000.0,9.55,-0.93,0.40,0.40,None,-0.94,1.62,-1000000000.0,119250000.0,-1070000000.0000001,None,None,None,112450000.0,-67440000.0,None,None,None,None,1010000000.0,-1070000000.0000001,None,None,None,,None,None,None,12640000000.0,4500000000.0,8140000000.000001,4400000000.0,7030000000.0,719040000.0,3360000000.0,-2640000000.0,8000000000.0,6.89,,88.22,-12.56,45.23,-50.65,16.7,16.42,2.28,18.92,0.94,-3.14,0.41,0.13,None,-1.30,0.48,13.83,0.22,10.18,67050000.0,0.41,7.03,-621430.0,None,None,-2960000.0,None,-0.03,None,None,None,None,None,None,0.88,4,3.21,2.23,0.8591772151898734,-0.6209944751381216,-9.85267034990792,-9.85267034990792,26.582278481012654,2026-02-15,2026-02-15T16:14:12.828390
AHPL.N0000,None,14840000.0,None,None,1.01,None,None,None,None,-3.17,None,None,None,267.33,0.19,25730000000.0,None,127.61,3.03,57.75,-0.01,0.86,None,32310000000.000004,2.41,20.04,-13291.71,160.29,0.78,None,None,0.76,None,23.88,19.79,0.62,None,50.00,2.21,58.03,59.85,-6.55,46.08,-0.30,57.34,0.12,-2.93,50.62,-0.25,1.33,62.17,50under200,Asian Hotels and Properties PLC,Colombo Stock Exchange,123,Sep 30 2025,None,Hotels and Motels,Sri Lanka,8.57,March,cinnamonhotels.com,None,1559,1993,True,Jan 27 2026,Jan 27 2026,Feb 18 2026,16.20,-44.67,1067.14,-20.41,Oct 11 2010,Apr 30 2004,105.00,4.98,-0.17,-11.97,48.97,-40.53,None,-3.17,54.93,116.19,-6.14,15.05,1.04,-0.17,-11.97,50.44,-1.71,None,-3.17,56.46,356.17,-6.14,2.04,50.06,2.04,4.14,14.58,-0.11,9.37,7.88,0.86,None,None,None,None,0.50,None,-21.32,-0.42,Jun 25 2025,0.50,None,None,0.44,442780000.0,-3.77,67230000.0,4.04,0.42,12.46,10660000000.0,17.98,None,-0.89,22.01,5.80,None,-2430000.0,None,None,None,None,None,None,-0.01,None,None,None,None,None,None,4600000000.0,20.47,17.06,None,-6.76,23.99,17.06,None,-6.76,23.99,42.37,559500000.0,-0.66,559500000.0,None,1300000000.0,43.13,-0.02,5.25,5.25,1.89,3.98,12.20,1280000000.0,224980000.0,196500000.0,6.51,None,47.84,-1060000000.0,-1080000000.0,0.46,None,-60.31,-5.64,5500000.0,201590000.0,-53.24,110.19,45.46,5090000.0,None,0.05,None,49630000000.0,15680000000.0,33960000000.0,-3380000000.0,-1080000000.0,205070000.0,2910000000.0,-2700000000.0,30030000000.0,0.83,,6.8,26.79,53.8,-10.51,67.92,67.82,0.3,2.15,0.18,14.43,0.09,2.83,None,0.51,1.25,-1.22,0.72,-1.65,6840000.0,0.62,-0.49,-1560.0,Forward,Jul 1 2011,252170000.0,59.51,2.37,None,None,None,None,None,None,0.22,3,22.26,1.29,0.21478944186983678,-10.131332082551594,1.8910881801125705,1.8910881801125705,5.863389079185976,2026-02-15,2026-02-15T16:14:12.828390
AHUN.N0000,None,23350000.0,None,None,3.52,None,None,None,None,-2.13,None,None,None,161.63,0.23,38670000000.0,14.12,5.12,1.72,9.10,7.09,1.74,17.58,83280000000.0,0.80,4.28,30.36,11.03,19.53,None,None,1.18,None,5.86,2.97,9.07,None,49.38,3.69,116.68,100.26,7.16,55.88,0.89,112.70,-1.44,14.70,70.08,1.75,2.04,107.31,50over200,Aitken Spence Hotel Holdings PLC,Colombo Stock Exchange,237,Sep 30 2025,None,Hotels and Motels,Sri Lanka,21.92,March,aitkenspencehotels.com,None,1318,1978,True,Feb 10 2026,Feb 10 2026,Feb 17 2026,57.53,-10.55,7038.42,-10.33,Oct 1 2010,Aug 20 2001,128.57,1.61,-1.08,38.55,101.75,10.68,-3.36,1.55,251.68,919.05,-9.09,97.60,43.39,-1.08,38.55,101.75,35.73,-3.36,1.55,251.68,1198.08,-9.09,43.39,125.78,43.43,8.48,26.35,2.06,28.60,13.68,None,None,None,None,None,0,None,-2.21,-0.22,None,1.00,None,0.54,-0.22,336290000.0,-0.38,9810000.0,2.99,0.22,13.56,48540000000.0,11.35,None,1.36,32.17,1.87,None,2740000000.0,49.91,None,29.58,None,None,None,8.15,49.87,None,29.50,None,None,None,26500000000.0,11.94,0.08,None,1.36,39.21,0.08,None,1.36,39.21,None,9170000000.0,-1.76,9170000000.0,16.46,13010000000.0,54.61,5.68,18.89,18.89,15.56,12.13,26.80,9030000000.0,1620000000.0,7550000000.0,-7.98,None,None,-2100000000.0,-1480000000.0,22.46,10.19,None,8.81,-5670000000.0,7550000000.0,-5.93,None,8.80,,None,None,None,94520000000.0,61620000000.0,32900000000.0,-9440000000.0,-5630000000.0,12340000000.0,46900000000.0,-34560000000.0,22170000000.0,1.88,,-14.98,-9.63,2.63,-89.37,67.97,65.93,0.65,3.3,0.59,6.21,1.43,2.51,None,14.19,13.53,2.18,6.08,-1.40,36830000.0,9.95,2.79,2080000.0,Forward,Nov 26 2010,1540000000.0,26.12,3.17,None,None,203.68,-2.94,111.62,77.11,0.52,8,13.65,1.12,0.5135421074904782,-3.049031726411207,15.554182117840956,15.554182117840956,49.6191282268303,2026-02-15,2026-02-15T16:14:12.828390
AINS.N0000,None,267810.0,None,None,5.04,None,None,None,None,-1.33,None,None,None,103.30,0.19,2450000000.0,12.88,None,1.14,19.95,7.74,1.23,11.36,2640000000.0,1.06,None,13.91,-12.18,-8.84,18.86,None,1.23,None,13.52,29.33,-8.21,12.75,53.06,2.08,36.41,33.49,2.41,55.61,0.69,35.61,1.63,10.50,65.85,1.26,3.89,36.13,50over200,Arpico Insurance PLC,Colombo Stock Exchange,-1736,Sep 30 2025,None,Life Insurance,Sri Lanka,-90.28,December,arpicoinsurance.com,None,187,2011,True,Feb 27 2026,Nov 11 2025,Feb 27 2026,60.87,-17.59,236.36,-17.59,Sep 15 2025,Mar 16 2016,44.90,11.00,None,1.65,60.87,None,0.54,1.65,54.17,None,-7.27,191.34,42.31,None,1.65,60.87,None,0.54,1.65,54.17,None,-7.27,42.31,197.96,42.34,11.54,17.17,None,9.04,None,None,None,None,None,None,0,None,None,0.60,None,0.40,None,None,0.60,66230000.00000001,2.44,841100.0,7.63,-0.60,0.08,2320000000.0,-3.90,None,-3.25,2.94,-5.19,None,189590000.0,-16.55,None,None,-3.39,None,None,2.87,-16.80,None,None,-3.32,None,None,938080000.0,None,None,None,None,None,None,None,None,None,None,132199999.99999999,None,132199999.99999999,None,83550000.0,40.39,8.16,5.69,5.69,None,3.53,3.60,-215250000.0,-11260000.0,-216540000.0,None,None,None,267750000.0,-1290000.0,-3.27,None,None,None,-63770000.0,-216540000.0,None,None,None,,None,None,None,5260000000.0,3260000000.0,2000000000.0,913200000.0,845660000.0,1120000000.0,254240000.0,-186710000.0,1990000000.0,-5.11,,5.36,44.64,7.34,-7.62,30.14,30.03,4.56,1.3,4.49,-1.17,0.13,2.64,None,10.66,2.64,0.41,1.65,-0.28,12420000.0,5.96,1.13,1010000.0,None,None,-107490000.0,None,-4.63,None,None,14.37,19.31,44.15,-61.17,0.46,3,None,None,0.44106463878326996,-0.05560344827586207,-9.333620689655172,-9.333620689655172,4.833460076045627,2026-02-15,2026-02-15T16:14:12.828390
ALLI.N0000,None,1570000.0,None,None,-0.07,None,None,None,None,0.21,None,None,None,68.38,1.00,12290000000.0,5.80,None,None,None,17.25,1.23,4.02,,1.26,None,None,None,-95.54,4.02,None,1.18,None,None,None,None,3.55,43.34,8.48,372.49,352.66,-5.84,50.75,1.76,366.45,-2.08,3.43,68.85,3.65,-0.46,387.38,50over200,Alliance Finance Company PLC,Colombo Stock Exchange,92,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,5.29,March,alliancefinance.lk,None,1832,1956,True,Feb 12 2026,Feb 12 2026,Feb 19 2026,117.76,-26.16,96445.79,-26.16,Oct 22 2025,Dec 18 1998,494.00,0.38,-2.01,-11.04,543.30,667.90,-3.06,3.18,593.44,5101.80,-11.47,478.97,101.24,-2.01,-11.04,688.06,1720.37,-3.06,3.18,985.32,13228.98,-11.47,115.47,981.93,115.58,26.88,98.97,21.34,61.12,27.71,5.04,28.36,25.61,None,None,18.40,2,16.00,None,Jul 21 2025,9.20,50.96,27.77,5.04,33700000.0,None,6280000.0,62.13,None,None,9750000000.0,19.19,None,28.80,22.61,22.04,None,2120000000.0,16.35,None,58.16,53.16,51.42,None,62.92,16.35,None,58.16,53.16,51.42,None,9750000000.0,None,50.16,42.36,None,None,50.16,42.36,None,None,28.83,,None,3430000000.0,21.97,,100.00,21.74,None,35.12,None,37.56,None,-11410000000.0,-1850000000.0,-11740000000.0,None,None,None,3460000000.0,-333550000.0,-348.47,None,None,None,6100000000.0,-11740000000.0,None,None,None,,None,None,None,92710000000.0,82270000000.0,10440000000.0,46240000000.0,,8250000000.0,39660000000.0,-31410000000.0,9970000000.0,11.2,,17.34,43.52,20.72,-255.55,304.07,295.97,2.16,,2.02,-3.38,3.80,None,None,22.55,None,3.40,2.65,15.15,5320000.0,4.23,2.17,1160000.0,Forward,Nov 21 2016,1500000000.0,41.00,15.40,None,None,1572.94,79.88,656.10,331.24,0.12,3,None,None,0.10516664868946177,-3.421025641025641,-120.4102564102564,-120.4102564102564,42.77855678999029,2026-02-15,2026-02-15T16:14:12.828390
ALUM.N0000,None,4040000.0,None,None,None,None,None,None,None,-3.59,None,None,None,42.09,0.02,11250000000.0,7.45,None,1.24,14.59,13.42,2.41,19.76,19930000000.0,0.70,7.69,13.20,-77.85,-2.28,None,None,2.39,None,11.28,6.62,-1.28,9.92,30.60,0.66,20.40,18.61,-3.93,45.30,0.87,20.44,-7.82,1.01,61.51,1.68,-8.01,19.57,50over200,Alumex PLC,Colombo Stock Exchange,-534,Sep 30 2025,None,Metal Doors Sash Frames Molding and Trim Manufacturing,Sri Lanka,-68.99,March,alumexgroup.com,None,240,1986,True,Jan 30 2026,Jan 30 2026,May 5 2026,39.26,-17.18,526.67,-17.18,Oct 2 2025,May 12 2020,22.70,3.00,-8.29,9.30,184.85,None,-11.74,-7.84,58.65,None,-3.59,135.00,22.08,-8.29,9.30,192.99,None,-11.74,-7.84,86.66,None,-3.59,25.57,234.04,25.59,12.82,43.08,None,13.30,None,8.51,None,-5.29,Annual,Apr 8 2025,1.60,None,-2.21,0.18,Apr 23 2025,0.40,None,15.86,8.39,598610000.0,-0.07,194050000.0,7.29,-0.18,2.10,16050000000.0,13.85,None,25.65,27.55,19.76,None,1510000000.0,23.08,None,None,52.99,-25.08,None,2.52,23.08,None,None,53.12,-27.27,None,2980000000.0,11.83,2.22,18.08,7.46,22.19,2.22,18.08,7.46,22.19,-33.37,1370000000.0,-3.27,1370000000.0,0.88,1700000000.0,18.59,9.41,8.51,8.51,None,12.58,10.59,1460000000.0,-996700000.0,-256040000.00000003,None,None,7.39,-1710000000.0,-1720000000.0,-0.43,None,None,14.19,-745710000.0,-256040000.00000003,None,None,None,,None,None,None,16550000000.0,11840000000.0,4720000000.0,387540000.0,8250000000.0,488080000.0,9170000000.0,-8680000000.0,4660000000.0,-0.79,,19.52,13.27,30.04,-77.11,7.88,7.79,1.04,5.19,0.40,-35.80,1.94,1.67,None,37.98,20.78,10.98,5.47,18.12,66879999.99999999,7.55,7.55,6290000.0,Forward,Mar 9 2021,509020000.0,25.21,3.17,None,None,63.06,12.47,21.14,235.40,1.03,4,2.28,2.01,0.9697885196374623,-10.716510903426792,-1.5952647975077883,-1.5952647975077883,55.40785498489426,2026-02-15,2026-02-15T16:14:12.828390
AMF.N0000,None,4290000.0,None,None,-1.37,None,None,None,None,1.54,None,None,None,84.44,0.26,7480000000.0,6.64,20.41,None,None,15.05,1.81,19.89,,1.81,19.23,None,None,4.90,6.19,None,1.65,None,None,None,None,22.98,43.54,2.66,66.85,67.43,-12.14,46.95,1.44,68.31,-1.27,-2.13,61.57,2.75,-3.38,75.12,50over200,Associated Motor Finance Company PLC,Colombo Stock Exchange,63,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,19.38,March,amf.lk,None,388,1962,True,May 8 2026,Jan 15 2026,May 8 2026,127.59,-38.89,964.52,-38.89,Sep 1 2025,Apr 27 2022,108.00,6.20,-4.21,-16.88,780.00,None,-3.65,-5.44,163.78,None,-8.08,72.18,89.66,-4.21,-16.88,780.00,None,-3.65,-5.44,222.03,None,-8.08,89.66,123.50,89.74,8.37,106.42,None,26.36,None,None,None,None,None,None,0,None,6.25,-0.01,None,1.04,None,None,-0.01,113330000.0,-0.22,12930000.0,61.69,0.01,None,4139999999.9999995,46.44,None,54.05,46.21,56.38,None,1130000000.0,42.44,None,192.43,None,239.56,None,9.94,46.00,None,192.39,None,242.42,None,4139999999.9999995,None,125.80,None,None,None,125.80,None,None,None,118.81,,None,1760000000.0,44.00,,100.00,27.22,None,42.55,8.86,43.34,None,389040000.0,-54810000.0,366400000.0,113.98,None,-31.06,-21680000.0,-22640000.0,3.23,-32.99,None,7.17,-422170000.0,366400000.0,116.42,-31.80,-33.22,,None,None,None,21780000000.0,17250000000.0,4520000000.0,-1450000000.0,,79020000.0,,79020000.0,4130000000.0,,,,,,1.06,39.91,36.43,0.91,,0.91,None,None,None,None,28.35,None,7.87,5.41,10.32,10660000.0,25.15,1.74,2900000.0,Forward,Oct 11 2021,667140000.0,37.21,16.13,None,None,248.42,43.13,94.47,276.39,0.20,5,None,None,0.19008264462809915,-0.5468599033816426,8.85024154589372,8.85024154589372,,2026-02-15,2026-02-15T16:14:12.828390
AMSL.N0000,None,993560.0,None,None,2.56,None,None,None,None,-3.75,None,None,None,29.40,0.39,8140000000.000001,13.03,2828.54,1.47,9.26,7.68,1.19,17.15,11080000000.0,1.08,15.52,17.72,3849.51,0.04,27.31,None,1.11,None,6.96,5.12,0.03,19.61,59.44,0.96,14.63,13.34,11.55,63.29,0.78,14.02,5.26,15.41,64.25,1.47,9.81,13.81,50over200,Asiri Surgical Hospital PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Hospitals,Sri Lanka,None,March,asirihealth.com,None,None,2000,True,Feb 10 2026,Feb 10 2026,Feb 17 2026,48.08,-60.51,1421.74,-11.49,Mar 30 2005,Nov 23 2004,39.00,1.01,-5.52,17.56,21.26,71.11,7.69,12.41,10.00,431.03,6.21,33.91,27.27,-5.52,17.56,24.60,239.84,7.69,12.41,34.65,1041.53,6.21,27.27,104.02,27.29,7.39,7.60,8.50,6.13,12.95,None,None,-18.80,None,None,0,None,-2.84,-0.19,Oct 15 2024,0.30,None,25.38,-0.19,528460000.00000006,None,37880000.0,11.58,0.19,0.84,7520000000.0,9.22,None,10.50,15.67,7.85,None,625000000.0,-15.62,None,0.42,15.65,30.57,None,1.18,-15.62,None,0.23,15.76,30.51,None,3230000000.0,11.33,26.65,24.89,17.13,20.09,26.65,24.89,17.13,20.09,30.70,1200000000.0,12.21,1200000000.0,-0.28,1590000000.0,42.95,8.31,15.90,15.90,0.04,17.75,21.14,524350000.0,-208290000.0,2880000.0,None,None,-9.93,-127140000.0,-521470000.0,0.01,-85.19,None,0.43,-605500000.0,2880000.0,None,-65.79,-24.60,,None,None,None,15520000000.0,8170000000.0,7350000000.0,1470000000.0,3590000000.0,426460000.0,2870000000.0,-2450000000.0,6860000000.0,-10.17,,-10.96,-19.55,1.3,-30.07,12.98,12.98,1.23,1.81,0.51,998.72,0.39,3.93,None,10.28,13.12,6.88,4.92,12.69,,6.64,4.84,,Forward,Jan 30 2005,580650000.0,43.48,7.72,None,None,18.50,20.65,18.58,20.13,0.49,6,23.99,1.58,0.4845360824742268,-6.934441489361702,0.03829787234042553,0.03829787234042553,18.492268041237114,2026-02-15,2026-02-15T16:14:12.828390
