symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
CALH.N0000,None,1520000.0,None,None,1.11,None,None,None,None,-1.65,None,None,None,16.60,None,37300000000.0,7.03,None,None,None,13.53,1.71,None,,2.98,None,None,None,-7.61,None,None,1.52,None,None,None,None,None,54.35,0.38,18.00,None,3.26,55.57,0.56,17.47,None,None,0,1.26,3.06,17.43,None,Capital Alliance Holdings Limited,Colombo Stock Exchange,None,Sep 30 2025,None,Security and Commodity Brokers Dealers Exchanges and Services,Sri Lanka,None,March,cal.lk,None,None,2000,True,Feb 5 2026,Feb 5 2026,Feb 12 2026,27.86,-10.00,28.57,-10.50,Aug 18 2025,May 30 2025,20.00,14.00,0.56,2.86,None,None,-2.17,0.56,None,None,7.14,None,None,0.56,8.87,None,None,-2.17,0.56,None,None,7.14,None,None,None,None,None,None,None,None,11.11,None,None,None,Oct 14 2025,2.00,1,None,-37.71,Nov 3 2025,1.00,None,None,-26.60,2069999999.9999998,2.06,122130000.0,38.48,37.71,1.59,12520000000.0,None,None,105.58,None,-12.80,None,5050000000.0,None,None,125.31,None,29.95,None,2.56,None,None,63.61,None,22.62,None,12450000000.0,None,121.54,None,None,None,121.54,None,None,None,-10.52,,None,8369999999.999999,None,,99.44,40.31,None,66.89,None,67.04,None,-2800000000.0,348330000.0,-2840000000.0,None,-20.84,None,5220000000.0,-44600000.0,-1.37,None,-21.59,None,-2080000000.0,-2840000000.0,None,None,None,,None,None,None,103250000000.0,78680000000.0,24580000000.0,15140000000.0,,89720000000.0,74690000000.0,15040000000.0,21790000000.0,-15.66,,,133.08,,40.31,10.59,10.51,1.19,,1.19,-26.30,3.04,None,None,None,None,None,None,None,,5.43,None,,None,None,2620000000.0,31.28,20.97,None,None,None,37.23,24.70,None,None,2,None,None,0.1212590799031477,-0.35623003194888175,-22.683706070287542,-22.683706070287542,72.33898305084746,2026-02-11,2026-02-11T18:03:30.358819
CALT.N0000,None,8199999.999999999,None,None,None,None,None,None,None,0.57,None,None,None,82.01,0.89,17460000000.0,3.53,7.36,None,None,28.36,1.17,None,,2.10,7.35,None,None,13.59,3.03,None,1.16,None,None,None,None,10.25,45.99,1.17,53.78,54.01,-1.75,49.44,0.75,54.30,-0.88,-1.32,54.26,2.10,-1.84,54.25,50over200,Capital Alliance PLC,Colombo Stock Exchange,8,Sep 30 2025,None,Security Brokers Dealers and Flotation Companies,Sri Lanka,40.00,March,cal.lk,None,28,2000,True,Feb 2 2026,Feb 2 2026,None,15.12,-42.93,1202.86,-23.75,Sep 6 2023,May 10 2022,93.40,4.09,0.19,-4.65,84.43,None,-2.20,0.95,None,None,0.57,None,2.70,0.19,25.78,323.82,None,-2.20,0.95,None,None,23.69,35.48,None,35.50,None,61.81,None,None,None,30.19,None,None,Semi-Annual,Dec 24 2025,16.00,None,None,None,Jan 14 2026,12.00,None,26.61,29.04,329420000.0,None,31300000.0,3.08,None,None,8300000000.000001,121.68,None,17.66,None,32.85,None,4950000000.0,183.88,None,106.98,None,77.04,None,15.03,181.41,None,106.98,None,77.04,None,8250000000.0,None,97.42,None,None,None,97.42,None,None,None,47.08,,None,7000000000.0,189.24,,99.42,59.66,None,84.34,28.59,84.34,None,2370000000.0,1050000000.0,2370000000.0,-71.64,39.86,None,-5910000.0,-1230000.0,7.20,None,39.81,None,-1320000000.0,2370000000.0,-71.65,None,None,,None,None,None,87920000000.0,72930000000.0,14990000000.0,15590000000.0,,87830000000.0,70700000000.0,17129999999.999998,14990000000.0,-17.51,31.46,86.66,14.5,,98.1,45.51,45.49,1.22,,1.22,29.80,4.72,None,None,37.59,None,10.93,6.08,51.89,296430000.0,5.29,10.25,176870000.0,None,None,2049999999.9999998,29.26,24.68,None,None,375.83,134.10,124.07,609.12,0.10,5,None,None,0.09440400363967244,-0.014819277108433733,28.55421686746988,28.55421686746988,80.4140127388535,2026-02-11,2026-02-11T18:03:30.358819
CARE.N0000,None,162600.0,None,None,-1.09,None,None,None,None,-0.73,None,None,None,20.62,-0.04,4660000000.0,None,None,0.94,None,-18.77,0.73,17.94,11780000000.0,0.37,None,-13.47,-10.71,-23.60,None,None,0.71,None,24.93,14.34,-9.34,8.24,47.14,2.25,55.86,57.80,-3.10,47.44,0.17,55.45,-1.18,-4.50,51.90,0.41,-0.45,56.97,50under200,Printcare PLC,Colombo Stock Exchange,54,Sep 30 2025,None,Converted Paper And Paperboard Products Except Containers And Boxes,Sri Lanka,8.88,March,printcare.lk,None,662,1979,True,Feb 12 2026,Nov 14 2025,Feb 12 2026,5.04,-44.24,11101.30,-21.45,Sep 22 2022,Oct 30 2001,99.00,0.49,-2.30,-3.66,-4.83,104.44,-3.50,3.18,70.37,392.86,-11.68,37.66,-15.08,-2.30,-3.66,11.45,251.56,-3.50,3.18,145.02,861.96,-11.68,-15.08,107.28,-15.09,7.56,3.68,8.74,19.63,11.98,None,None,14.87,None,None,0,None,1.06,None,None,1.00,-30.66,None,None,85970000.0,0.29,3390000.0,51.44,None,None,12480000000.0,4.12,None,0.52,18.64,15.17,None,-874530000.0,None,None,None,None,None,None,-10.17,None,None,None,None,None,None,2370000000.0,-10.23,None,None,-12.60,14.82,None,None,-12.60,14.82,None,-407080000.0,-0.90,-407080000.0,None,324940000.0,19.02,-7.01,-3.26,-3.26,None,-9.27,2.60,-219940000.0,474100000.0,-1100000000.0,None,None,None,-828250000.0,-879810000.0,-12.79,None,None,None,1530000000.0,-1100000000.0,None,None,None,,None,None,None,20700000000.0,14140000000.0,6560000000.0,1710000000.0,5290000000.0,2810000000.0,9800000000.0,-6990000000.0,6420000000.0,12.51,,22.31,45.15,29.41,-149.96,74.71,74.64,1.19,20.73,0.82,-8.91,1.49,-0.49,None,-18.08,-3.53,8.05,-1.28,17.89,18850000.0,-3.05,4.46,-1320000.0,Forward,Jul 4 2011,147200000.0,None,1.18,None,None,None,None,None,None,0.63,2,3.16,1.01,0.6028985507246377,-7.049759615384615,-8.814102564102564,-8.814102564102564,47.34299516908212,2026-02-11,2026-02-11T18:03:30.358819
CARG.N0000,None,261370000.0,None,None,1.20,None,None,None,None,-3.95,None,None,None,669.40,0.19,188100000000.0,21.61,15.78,0.91,13.52,4.63,5.26,17.79,231690000000.0,0.74,10.95,26.61,19.44,6.34,15.54,None,4.56,None,9.71,8.73,5.15,14.69,37.54,16.77,769.33,689.32,0.71,52.74,1.97,778.50,-2.38,8.95,78.64,4.49,-3.53,745.73,50over200,Cargills (Ceylon) PLC,Colombo Stock Exchange,-668,Sep 30 2025,None,Food and Kindred Products,Sri Lanka,-5.89,March,cargillsceylon.com,None,10667,1844,True,Feb 10 2026,Feb 10 2026,None,73.81,-24.82,452309.64,-26.93,Sep 8 2025,Nov 4 1997,999.00,0.17,-2.53,22.11,231.57,254.23,-5.53,-2.09,219.57,6766.60,-11.05,415.18,72.25,-2.53,22.96,272.25,425.67,-5.53,-2.09,286.57,10935.14,-10.43,77.21,618.11,77.28,21.79,54.97,11.70,31.06,26.51,2.39,14.05,23.80,Semi-Annual,Nov 17 2025,17.45,5,19.01,None,Dec 5 2025,5.75,13.29,48.39,2.32,257680000.0,None,25180000.0,16.65,None,5.44,253730000000.0,13.09,None,9.58,18.64,8.54,None,8710000000.0,12.69,None,33.34,30.76,38.59,None,33.79,12.69,None,33.34,30.75,38.52,None,30740000000.0,14.78,22.54,19.82,19.50,21.03,22.54,19.82,19.50,21.03,22.72,16860000000.0,24.50,16860000000.0,10.92,21540000000.0,12.12,3.43,6.64,6.64,4.70,5.44,8.49,17190000000.0,-283860000.0,11920000000.0,1.91,-21.23,16.15,-4860000000.0,-5260000000.0,46.26,None,-13.98,None,-12610000000.0,11920000000.0,5.19,36.99,34.45,,None,None,None,136020000000.00002,94720000000.0,41290000000.0,-19430000000.0,-1480000000.0,7970000000.0,47650000000.0,-39680000000.0,35750000000.0,-6.28,,-3.8,-14.25,6.29,-21.09,145.09,138.73,0.72,2.02,0.34,4.00,1.15,3.67,None,22.33,25.00,11.34,7.74,17.81,23790000.0,13.05,6.72,816190.0,Forward,Mar 21 2018,5060000000.0,36.60,1.99,None,None,844.69,-54.51,332.11,15.71,1.86,8,9.02,3.16,1.8653874430230846,-2.0730697986048163,4.697907224214717,4.697907224214717,35.03161299808851,2026-02-11,2026-02-11T18:03:30.358819
CARS.N0000,None,110730.0,None,None,1.70,None,None,None,None,-0.18,None,None,None,4.13,0.05,135070000000.0,5.51,2.75,0.63,3.53,18.14,1.36,133.92,220670000000.0,0.39,2.10,9.00,4.49,36.39,5.01,None,0.65,None,2.98,1.82,22.27,7.71,35.25,30.64,721.56,663.21,-7.23,44.66,1.48,746.70,-6.11,2.15,64.07,2.85,-9.27,730.31,50over200,Carson Cumberbatch PLC,Colombo Stock Exchange,296,Sep 30 2025,None,Multi-Sector Holdings,Sri Lanka,1.80,March,carsoncumberbatch.com,None,16719,1857,True,Feb 12 2026,Nov 13 2025,Feb 12 2026,78.64,-30.87,2213952.29,-29.82,Oct 9 2025,Aug 4 1994,980.00,0.03,-3.21,20.93,146.36,24.22,-10.35,-10.26,122.86,807.05,-15.37,111.72,57.10,-3.21,23.17,160.76,40.58,-10.35,-10.26,138.63,939.65,-14.78,60.01,133.92,60.06,8.87,37.63,2.30,19.00,12.42,1.72,36.53,38.96,Semi-Annual,Nov 28 2025,11.66,3,22.76,-0.02,Dec 18 2025,5.27,77.08,5.00,1.71,196390000.0,-0.01,12710000.0,7.63,0.02,3.58,349310000000.0,8.12,None,19.45,36.66,15.80,None,24510000000.0,15.54,None,162.72,159.78,185.73,None,124.77,15.53,None,162.68,159.82,185.74,None,99450000000.0,5.59,49.11,44.30,28.72,31.19,49.11,44.30,28.72,31.19,32.94,62380000000.0,22.63,62380000000.0,2.52,74100000000.0,28.47,7.02,17.86,17.86,14.07,19.76,21.21,64410000000.0,35620000000.0,49150000000.0,71.93,80.60,47.87,-14940000000.0,-15260000000.0,250.27,26.71,41.59,17.69,-13850000000.0,49150000000.0,153.09,77.61,19.52,,None,None,None,343870000000.0,136330000000.00002,207540000000.0,73580000000.0,9290000000.0,81510000000.0,69130000000.0,12380000000.0,99220000000.0,-9.88,,-17.92,-16.81,-3.38,9.16,557.9,505.21,2.22,0.93,1.77,1.41,0.33,9.65,None,26.37,22.00,14.29,12.21,17.67,20890000.0,22.48,8.79,1470000.0,Forward,Dec 24 2010,20900000000.0,30.28,5.98,None,None,3119.19,81.97,1251.47,353.54,1.09,8,11.88,2.70,1.015819931951028,-4.368612407317283,14.070596318456385,14.070596318456385,20.103527495855992,2026-02-11,2026-02-11T18:03:30.358819
CBNK.N0000,None,4550000.0,None,None,1.03,None,None,None,None,-1.02,None,None,None,53.46,0.18,9170000000.0,11.04,None,None,None,8.78,0.78,None,,1.66,None,None,None,-94.90,None,None,0.77,None,None,None,None,None,47.28,0.26,9.75,9.55,-0.59,49.30,0.46,9.79,-0.46,1.57,58.79,1.00,-0.88,9.76,50over200,Cargills Bank PLC,Colombo Stock Exchange,48,Sep 30 2025,None,Commercial Banks,Sri Lanka,7.28,December,cargillsbank.com,None,707,2011,True,Feb 25 2026,Nov 12 2025,Feb 25 2026,25.97,-15.65,36.62,-15.65,Oct 23 2025,Sep 25 2024,11.50,7.10,-1.02,3.19,None,None,None,1.04,None,None,-7.62,None,11.49,-1.02,3.19,None,None,None,1.04,None,None,-7.62,11.49,None,11.50,None,None,None,None,None,None,None,None,None,None,0,None,None,0.78,None,0,None,None,0.78,945640000.0,5.31,102180000.0,8.11,-0.78,6.89,5530000000.0,34.60,None,38.64,34.07,19.90,None,805440000.0,218.42,None,382.32,None,231.58,None,0.88,215.67,None,386.12,None,300.00,None,5530000000.0,None,None,None,None,None,None,None,None,None,None,,None,1390000000.0,None,,None,14.56,None,25.04,None,25.04,None,-8529999999.999999,640970000.0,-8710000000.0,None,None,None,-217450000.0,-174170000.0,-9.21,None,None,None,9390000000.0,-8710000000.0,None,None,None,,None,None,None,88480000000.0,76510000000.0,11970000000.0,-61530000000.0,,2900000000.0,11150000000.0,-8250000000.0,11800000000.0,8.28,,21.41,42.21,28.93,-89.99,12.65,12.48,,,None,-1.28,None,None,None,6.81,None,None,0.99,0.86,7820000.0,None,0.04,1140000.0,None,None,579690000.0,41.85,10.48,None,None,21.96,63.05,15.82,126.43,None,2,None,None,0.0625,-3.1495479204339962,-157.50452079566003,-157.50452079566003,12.601717902350815,2026-02-11,2026-02-11T18:03:30.358819
CCS.N0000,None,23270000.0,None,None,None,None,None,None,None,-0.22,None,None,None,176.83,0.47,107160000000.0,17.96,18.02,0.80,11.68,5.58,5.83,25.34,134620000000.0,0.64,9.45,22.53,22.64,5.55,15.93,13.97,4.60,None,8.54,7.41,4.42,18.30,47.09,1.91,114.08,109.25,-0.18,54.44,1.28,111.13,-1.16,3.20,67.26,2.56,1.46,112.95,50over200,Ceylon Cold Stores PLC,Colombo Stock Exchange,488,Sep 30 2025,None,Bottled and Canned Soft Drinks and Carbonated Waters,Sri Lanka,11.59,March,elephanthouse.lk,None,4700,1866,True,Jan 23 2026,Jan 23 2026,May 20 2026,52.03,-9.80,134607.29,-10.00,Oct 1 2025,May 5 1994,125.00,0.08,-1.53,1.35,222.14,583.00,-1.31,3.44,67.10,2968.03,-2.80,159.20,26.12,-1.53,3.76,287.88,1125.92,-0.02,4.80,111.21,5980.62,-0.48,35.50,279.06,35.53,14.25,57.10,18.19,16.13,22.80,7.08,32.13,27.26,Quarterly,Feb 5 2026,7.98,3,12.17,-0.10,Feb 24 2026,1.48,68.46,90.02,6.97,950400000.0,0.31,131900000.0,0.52,0.10,4.43,168640000000.0,15.28,None,15.36,21.25,17.57,None,5970000000.0,20.80,None,25.87,25.56,7.93,None,6.28,22.70,None,25.74,25.52,7.58,None,23590000000.0,23.94,18.76,23.02,16.25,26.09,18.76,23.02,16.25,26.09,10.64,11520000000.0,11.04,11520000000.0,15.88,14460000000.0,13.99,3.54,6.83,6.83,3.53,5.49,8.57,11340000000.0,-2340000000.0,5850000000.0,-17.31,-37.91,15.80,-6520000000.0,-5390000000.0,6.26,None,-12.41,12.06,-7160000000.0,5950000000.0,-45.27,18.20,54.23,98140000.0,None,0.06,None,81950000000.0,58670000000.0,23270000000.0,-12210000000.0,-362340000.0,1140000000.0,28600000000.0,-27460000000.0,18380000000.0,3.25,,-5.89,17.75,6.01,-25.62,24.49,19.34,0.68,1.82,0.22,4.81,1.23,4.73,None,26.11,26.23,11.92,9.42,16.78,35880000.0,14.85,6.40,1270000.0,Forward,Mar 4 2022,3280000000.0,35.46,1.95,None,None,156.92,-47.84,58.81,39.17,2.21,7,11.28,3.52,2.0578401464307503,-3.1961574952561667,3.5282258064516134,3.5282258064516134,34.899328859060404,2026-02-11,2026-02-11T18:03:30.358819
CDB.N0000,None,96330.0,None,None,-4.02,None,None,None,None,2.50,None,None,None,0.51,0.47,26330000000.0,6.13,None,None,None,17.10,1.04,4.23,,2.02,None,None,None,-24.67,6.35,None,1.03,None,None,None,None,5.15,51.71,9.59,377.80,352.29,-0.55,55.99,1.61,377.04,0.38,7.65,68.81,3.17,0.59,381.34,50over200,Citizens Development Business Finance PLC,Colombo Stock Exchange,244,Sep 30 2025,None,Miscellaneous business Credit Institutions,Sri Lanka,12.57,March,cdb.lk,None,2185,1995,True,Feb 10 2026,Feb 10 2026,None,70.83,-8.39,1243.33,-8.39,Jul 11 2025,May 29 2012,414.00,28.23,3.83,-3.93,85.23,350.89,-2.13,-0.85,218.70,None,-3.93,347.78,61.21,3.83,-2.00,110.26,709.04,-2.13,1.14,291.14,None,-2.00,68.74,557.24,68.80,20.72,28.10,14.96,31.37,None,4.54,45.83,18.47,Semi-Annual,Jan 8 2026,17.50,3,17.78,0.01,Jan 28 2026,7.50,51.83,23.62,4.55,71720000.0,0.05,12730000.0,16.95,-0.01,12.67,13050000000.0,15.31,None,17.14,18.11,8.17,None,4500000000.0,12.24,None,25.82,15.80,38.77,None,61.87,11.37,None,25.84,14.99,38.79,None,13050000000.0,None,5.22,8.86,None,None,5.22,8.86,None,None,-1.43,,None,4019999999.9999995,1.08,,100.00,34.51,None,30.84,None,47.54,None,-5590000000.0,-1670000000.0,-6490000000.0,None,None,None,2860000000.0,-908550000.0,-90.56,None,None,None,1060000000.0,-6490000000.0,None,None,None,,None,None,None,178200000000.0,152530000000.0,25670000000.0,70700000000.0,,3280000000.0,59250000000.0,-55960000000.0,25330000000.0,22.76,,28.17,66.37,13.2,-212.56,357.92,353.13,1.78,,1.62,-9.12,2.31,None,None,19.13,None,4.72,2.81,16.62,5970000.0,3.69,2.57,2060000.0,Forward,Sep 20 2019,1700000000.0,27.41,13.03,None,None,977.45,86.12,705.87,157.73,0.08,3,None,None,0.07323232323232323,-6.962068965517242,-49.73180076628353,-49.73180076628353,33.24915824915825,2026-02-11,2026-02-11T18:03:30.358819
CDB.X0000,None,356950.0,None,None,None,None,None,None,None,None,None,None,None,18.22,None,26330000000.0,5.85,None,None,None,17.10,1.04,4.23,,2.02,None,None,None,-24.67,6.35,None,1.03,None,None,None,None,5.15,47.78,7.05,299.39,280.15,-1.99,52.73,2.05,295.65,-1.05,5.75,77.22,4.05,0.20,302.26,50over200,Citizens Development Business Finance PLC,Colombo Stock Exchange,244,Sep 30 2025,None,Miscellaneous business Credit Institutions,Sri Lanka,12.57,March,cdb.lk,None,2185,1995,False,Feb 10 2026,Feb 10 2026,Feb 17 2026,84.38,-15.24,1274.45,-15.59,Nov 11 2025,Sep 12 2011,349.50,21.55,0.34,-5.05,388.06,None,-3.97,-1.33,268.47,None,-2.87,334.33,64.58,0.34,-2.63,508.45,None,-3.97,1.18,432.46,None,-0.40,74.59,672.58,74.65,22.68,82.54,None,39.73,None,5.91,45.83,18.47,Semi-Annual,Jan 8 2026,17.50,3,17.85,0.01,Jan 28 2026,7.50,51.83,23.62,5.92,,0.05,12730000.0,16.95,-0.01,12.67,13050000000.0,15.31,None,17.14,18.11,8.17,None,4500000000.0,12.24,None,25.82,15.80,38.77,None,61.87,11.37,None,25.84,14.99,38.79,None,13050000000.0,None,5.22,8.86,None,None,5.22,8.86,None,None,-1.43,,None,4019999999.9999995,1.08,,100.00,34.51,None,30.84,None,47.54,None,-5590000000.0,-1670000000.0,-6490000000.0,None,None,None,2860000000.0,-908550000.0,None,None,None,None,1060000000.0,-6490000000.0,None,None,None,,None,None,None,178200000000.0,152530000000.0,25670000000.0,70700000000.0,,3280000000.0,59250000000.0,-55960000000.0,25330000000.0,22.76,,28.17,66.37,13.2,-212.56,357.92,353.13,1.78,,1.62,-9.12,2.31,None,None,19.13,None,4.72,2.81,16.62,5970000.0,3.69,2.57,2060000.0,Forward,Sep 20 2019,1700000000.0,27.41,13.03,None,None,796.93,93.68,571.36,170.15,0.08,3,None,None,0.07323232323232323,-6.962068965517242,-49.73180076628353,-49.73180076628353,33.24915824915825,2026-02-11,2026-02-11T18:03:30.358819
CERA.N0000,None,41920.0,None,None,None,None,None,None,None,None,None,None,None,10.05,0.21,1000000000.0,8.35,10.28,4.04,29.00,11.99,0.88,11.52,911690000.0,4.44,9.89,7.59,9.36,9.72,20.17,None,0.88,None,15.80,17.36,10.69,16.52,38.27,3.82,169.25,165.50,-2.42,48.40,0.91,171.19,-1.33,0.91,62.56,1.69,-2.45,171.14,50over200,Lanka Ceramic PLC,Colombo Stock Exchange,1,Sep 30 2025,None,Structural Clay Products,Sri Lanka,2.86,March,lankaceramicplc.com,None,36,1990,True,Oct 31 2025,Oct 31 2025,None,27.48,-30.34,2800.82,-8.74,Jan 29 2021,Aug 6 2002,239.75,5.76,None,-1.76,67.17,13.07,-4.57,-1.91,2.77,452.07,-1.76,43.59,6.71,None,-1.76,82.31,60.57,-4.57,-1.91,16.82,859.01,-1.76,12.32,84.17,12.33,6.30,22.16,3.21,3.16,11.97,5.33,140.54,46.92,Annual,Jul 1 2025,8.90,3,-0.56,0.03,Jul 7 2025,8.90,52.69,31.97,5.36,6000000.0,-0.04,484670.0,4.02,-0.03,0.48,225770000.0,-28.16,None,-1.22,10.05,7.39,None,120090000.0,29.91,None,-2.58,33.80,3.98,None,20.01,29.85,None,-2.55,33.82,3.88,None,91890000.0,-7.21,2.26,None,20.55,12.56,2.26,None,20.55,12.56,4.49,31440000.0,9.48,31440000.0,0.07,57710000.0,40.70,53.19,13.92,13.92,43.15,61.71,25.56,101340000.0,73880000.0,97430000.0,-46.75,-78.55,10.64,10940000.0,-3920000.0,16.24,None,-76.93,-27.85,-38400000.0,97430000.0,-47.77,10.03,None,,None,None,None,1590000000.0,445950000.0,1140000000.0,213690000.0,123370000.0,90310000.0,,90310000.0,1140000000.0,,449.64,,,,9.01,190.27,190.27,5.13,,5.01,None,None,9.12,None,10.78,2.05,0.77,1.27,6.08,6270000.0,2.66,0.47,3340000.0,None,None,19230000.0,13.80,8.52,None,None,500.26,75.26,292.69,199.56,0.15,5,18.59,2.09,0.1419937106918239,-1.7362802852460466,43.154537803959784,43.154537803959784,,2026-02-11,2026-02-11T18:03:30.358819
CFI.N0000,None,252850.0,None,None,1.96,None,None,None,None,-1.56,None,None,None,15.52,0.68,4190000000.0000005,5.20,None,31.43,35.33,17.92,0.77,42.33,3020000000.0,43.59,None,4.02,None,None,21.10,None,0.77,None,None,None,None,16.18,59.63,24.80,447.11,304.83,31.49,65.64,2.85,443.01,5.51,54.76,82.28,5.98,6.49,358.76,50over200,Colombo Fort Investments PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Investors not elsewhere classified,Sri Lanka,None,March,None,None,None,None,True,None,None,None,381.42,-24.27,32255.97,-10.66,Feb 10 2011,Nov 3 1999,622.90,1.46,9.90,51.38,613.38,5.25,4.60,15.06,405.81,2767.78,0.48,598.34,326.30,9.90,51.38,621.61,19.61,4.60,15.06,411.65,3749.95,0.48,331.22,616.52,331.65,21.76,93.21,1.20,38.62,20.03,0.32,None,None,None,None,1.49,1,3.53,12.79,Jun 13 2025,1.49,None,1.72,13.11,8850000.0,-0.00,433830.0,7.85,-12.79,35.32,96180000.0,17.99,None,6.01,53.14,440.44,None,751230000.0,135.47,None,17871.99,76.31,None,None,91.09,128.40,None,20508.44,72.56,None,None,96180000.0,17.99,0.17,63.69,6.01,53.14,0.17,63.69,6.01,53.14,1204.81,85560000.0,440.44,85560000.0,11.47,,100.00,781.11,88.96,88.96,None,782.33,None,-9320000.0,-32350000.0,,None,None,None,-10120000.0,,None,None,None,None,-12910000.0,,None,None,None,,None,None,None,5480000000.0,859000.0,5480000000.0,1170000000.0,-730000.0,1170000000.0,,1170000000.0,5480000000.0,,163.88,,,,27.91,618.52,618.52,1362.05,,1361.99,None,None,None,None,19.99,1.56,3.49,1.42,5.96,,2.24,1.74,,Forward,Aug 11 2025,1180000.0,0.16,1.22,None,None,2277.22,138.66,1125.90,382.72,0.03,3,None,None,0.01755109489051095,,,,,2026-02-11,2026-02-11T18:03:30.358819
