symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
AFSL.N0000,None,2240000.0,None,None,None,None,None,None,None,-4.00,None,None,None,75.23,0.34,7520000000.0,12.69,None,None,None,7.88,1.98,14.47,,2.87,None,None,None,-8.02,8.33,None,1.97,None,None,None,None,6.98,62.54,8.34,89.80,67.97,42.05,69.74,1.55,79.33,18.32,56.31,86.23,3.19,33.93,74.80,50over200,Abans Finance PLC,Colombo Stock Exchange,-31,Sep 30 2025,None,Finance Lessors,Sri Lanka,-8.09,March,abansfinance.lk,None,None,2005,True,Feb 12 2026,Feb 12 2026,Feb 19 2026,174.93,-11.46,785.42,-15.00,Feb 10 2026,May 7 2019,120.00,12.00,18.72,48.60,374.33,None,40.36,52.88,331.91,None,39.99,166.29,142.58,18.72,48.60,374.33,None,40.36,52.88,331.91,None,39.99,142.58,190.53,142.73,11.25,68.00,None,34.00,None,None,None,None,None,None,0,None,None,0.43,None,0.20,None,None,0.43,73690000.0,0.26,627040.0,3.57,-0.43,None,2620000000.0,20.75,None,74.07,34.98,53.10,None,592400000.0,13.93,None,149.63,33.57,95.94,None,8.04,10.08,None,150.72,30.87,95.35,None,2580000000.0,None,148.02,None,None,None,148.02,None,None,None,82.25,,None,976520000.0,17.74,,98.32,22.62,None,37.29,None,37.29,None,-492320000.0,-676990000.0,-603100000.0,None,None,None,-572720000.0,-110780000.0,-8.18,None,None,None,388050000.0,-603100000.0,None,None,None,,None,None,None,15990000000.0,12170000000.0,3820000000.0,4670000000.0,,202850000.0,660690000.0,-457840000.0,3800000000.0,27166.59,,-39.28,129.6,-13.54,-6.09,51.83,51.52,1.48,,1.40,-1.10,0.17,None,None,16.81,None,7.58,4.30,12.97,,14.60,3.04,,None,None,384120000.0,39.34,14.67,None,None,201.01,-5.06,96.83,97.07,0.19,4,None,None,0.16385240775484677,-4.22824427480916,-23.019083969465647,-23.019083969465647,4.131894934333959,2026-02-13,2026-02-13T18:03:31.328654
AGAL.N0000,None,2100000.0,None,None,-0.51,None,None,None,None,-0.86,None,None,None,45.29,0.42,9080000000.0,9.93,93.77,1.95,6.78,10.05,1.79,7.58,9810000000.0,1.81,8.95,10.75,101.35,1.07,7.94,None,1.79,None,5.93,6.32,0.99,6.86,52.05,2.04,58.73,56.58,-2.08,52.50,0.31,55.20,-1.75,1.99,58.72,0.68,4.53,58.92,50under200,Agalawatte Plantations PLC,Colombo Stock Exchange,33,Sep 30 2025,None,Food and Kindred Products,Sri Lanka,0.90,December,None,None,3705,1992,True,Jan 30 2026,Jan 30 2026,Feb 16 2026,47.95,-49.83,2235.09,-16.38,Feb 3 2011,Aug 15 2001,115.00,2.47,-4.31,-8.12,74.32,-42.07,5.87,8.87,113.70,327.41,-3.35,220.56,22.51,-4.31,-8.12,89.85,-25.32,5.87,8.87,132.75,627.81,-3.35,26.54,254.85,26.56,13.50,23.82,-1.93,18.41,10.43,6.07,None,11.84,None,None,3.50,None,5.76,0.16,Mar 27 2025,1.50,20.51,59.91,6.14,156250000.0,-0.14,13110000.0,6.90,-0.16,0.82,5020000000.0,1.40,None,6.82,11.39,-0.92,None,912770000.0,-21.69,None,78.19,35.81,-3.94,None,5.85,-21.66,None,78.48,25.73,-3.81,None,1010000000.0,-13.90,31.65,47.77,42.47,34.48,31.65,47.77,42.47,34.48,43.59,1260000000.0,25.99,1260000000.0,-9.29,1440000000.0,20.03,18.17,25.16,25.16,1.93,29.62,28.60,1010000000.0,-303650000.0,96810000.0,10.88,None,None,-753430000.0,-917390000.0,0.62,None,-26.07,19.04,-564420000.0,96810000.0,-31.40,None,None,,None,None,None,9130000000.0,4050000000.0,5080000000.0,444290000.0,297130000.0,158700000.0,892240000.0,-733540000.0,5080000000.0,-0.27,,5.24,2.62,-1.31,-8.08,32.52,32.52,1.8,0.61,0.75,9.22,0.18,11.73,None,18.43,14.74,69.79,9.23,None,1360000.0,14.04,10.92,246360.0,None,None,575340000.0,38.66,11.45,None,None,146.24,13.39,65.43,153.44,0.59,5,7.78,2.64,0.5498357064622125,-18.274701195219123,1.9284860557768926,1.9284860557768926,9.77261774370208,2026-02-13,2026-02-13T18:03:31.328654
AGPL.N0000,None,1530000.0,None,None,None,None,None,None,None,-1.08,None,None,None,206.81,-0.27,9150000000.0,19.00,17.34,1.31,26.75,2.64,2.22,None,9600000000.0,1.25,9.20,39.72,18.18,5.77,15.09,None,2.06,None,15.97,15.52,5.50,None,41.28,0.51,18.80,19.97,-10.65,44.47,1.16,18.77,-2.63,-8.36,59.52,2.33,-2.49,20.48,50under200,Agarapatana Plantations Limited,Colombo Stock Exchange,-1056,Sep 30 2025,None,Miscellaneous Food Preparations And Kindred Products,Sri Lanka,-13.07,March,lankemplantations.lk,None,7021,1992,True,Feb 11 2026,Feb 11 2026,Feb 18 2026,51.24,-24.69,173.13,-24.69,Sep 30 2025,Mar 6 2024,24.30,6.70,-2.14,-16.82,None,None,-8.04,-7.58,None,None,-14.08,None,51.24,-2.14,-14.67,None,None,-5.67,-5.19,None,None,-11.87,61.34,None,61.40,None,None,None,None,None,5.46,-66.67,None,Annual,Jan 12 2026,1.00,None,None,46.10,Jan 26 2026,0.50,None,310.42,51.50,500000000.0,-0.70,43170000.0,3.15,-46.10,1.41,7320000000.0,19.51,None,1.48,None,-3.85,None,241610000.0,8.42,None,-75.56,None,-79.95,None,0.96,6.11,None,-54.67,None,-79.75,None,841480000.0,70.20,-61.15,None,-36.16,None,-61.15,None,-36.16,None,-73.74,358740000.0,-59.83,358740000.0,154.22,589550000.0,11.49,3.30,4.90,4.90,7.21,7.93,8.05,994500000.0,-119800000.0,527780000.0,214.89,None,None,-418140000.0,-466730000.0,1.06,None,-32.81,None,-696170000.0,527780000.0,675.88,None,None,,None,None,None,10310000000.0,5860000000.0,4450000000.0,943130000.0,1180000000.0,770190000.0,1220000000.0,-446720000.0,4110000000.0000005,2.8,,-11.36,11.74,,-4.88,8.9,8.23,1.48,2.02,0.98,2.31,0.27,2.59,None,5.15,4.30,13.45,2.26,32.02,1040000.0,3.09,5.76,34410.0,None,None,339240000.0,58.40,4.63,None,None,8.10,-24.10,13.89,-55.72,0.74,4,6.49,1.60,0.7099903006789525,-6.376092896174863,7.2101092896174865,7.2101092896174865,11.833171677982541,2026-02-13,2026-02-13T18:03:31.328654
AGST.N0000,None,752750.0,None,None,0.93,None,None,None,None,-1.83,None,None,None,3.73,0.51,5250000000.0,None,None,0.73,179.37,-1.92,0.66,11.49,7880000000.0,0.48,None,-78.31,-7.37,-20.40,None,None,0.64,None,44.43,29.89,-13.57,6.63,57.79,0.45,10.62,8.77,17.92,65.39,0.73,9.66,0.75,21.97,60.15,1.46,10.79,9.07,50over200,AgStar PLC,Colombo Stock Exchange,-9,Sep 30 2025,None,Agricultural Chemicals,Sri Lanka,-5.26,March,agstaragri.lk,None,162,2002,True,Feb 12 2026,Feb 12 2026,Feb 19 2026,55.07,-50.92,256.67,-6.14,Feb 17 2012,Mar 13 2020,21.80,3.00,-0.93,37.18,-23.57,None,16.30,20.23,64.62,None,7.00,75.41,27.38,-0.93,37.18,-23.57,None,16.30,20.23,109.19,None,7.00,27.38,151.37,27.40,9.65,-8.57,None,15.91,None,None,None,None,None,None,0,None,None,0.29,None,0.20,None,None,0.29,487500000.0,-0.05,134220000.0,10.13,-0.29,11.36,10860000000.0,6.95,None,30.35,40.37,32.94,None,-100670000.0,None,None,None,None,None,None,-0.21,None,None,None,None,None,None,1040000000.0,-36.64,None,-34.69,55.90,6.74,None,-34.69,55.90,6.74,None,43950000.0,90.02,43950000.0,-76.82,175480000.0,9.55,-0.93,0.40,0.40,None,-0.94,1.62,-1000000000.0,119250000.0,-1070000000.0000001,None,None,None,112450000.0,-67440000.0,-2.19,None,None,None,1010000000.0,-1070000000.0000001,None,None,None,,None,None,None,12640000000.0,4500000000.0,8140000000.000001,4400000000.0,7030000000.0,719040000.0,3360000000.0,-2640000000.0,8000000000.0,6.89,,88.22,-12.56,45.23,-50.31,16.7,16.42,2.28,18.92,0.94,-3.14,0.41,0.13,None,-1.30,0.48,13.83,0.22,10.18,67050000.0,0.41,7.03,-621430.0,None,None,-2960000.0,None,-0.03,None,None,None,None,None,None,0.88,4,3.21,2.23,0.8591772151898734,-0.6209944751381216,-9.85267034990792,-9.85267034990792,26.582278481012654,2026-02-13,2026-02-13T18:03:31.328654
AGST.X0000,None,12860.0,None,None,-3.28,None,None,None,None,None,None,None,None,18.14,None,5250000000.0,None,None,0.73,179.37,-1.92,0.66,11.49,7880000000.0,0.48,None,-78.31,-7.37,-20.40,None,None,0.64,None,44.43,29.89,-13.57,6.63,53.11,0.48,12.00,None,None,67.73,2.64,11.87,1.71,None,84.92,7.08,2.76,None,None,AgStar PLC,Colombo Stock Exchange,-9,Sep 30 2025,None,Agricultural Chemicals,Sri Lanka,-5.26,March,agstaragri.lk,None,162,2002,False,Feb 12 2026,Feb 12 2026,Feb 19 2026,24.21,-17.57,205.00,-20.27,Oct 2 2025,Jan 5 2022,14.80,4.00,1.67,58.44,144.00,None,2.52,7.02,None,None,-10.29,None,58.44,1.67,58.44,144.00,None,2.52,7.02,None,None,-10.29,58.44,None,58.49,None,34.62,None,None,None,None,None,None,None,None,0,None,None,0.29,None,0.20,None,None,0.29,,-0.05,134220000.0,10.13,-0.29,11.36,10860000000.0,6.95,None,30.35,40.37,32.94,None,-100670000.0,None,None,None,None,None,None,-0.21,None,None,None,None,None,None,1040000000.0,-36.64,None,-34.69,55.90,6.74,None,-34.69,55.90,6.74,None,43950000.0,90.02,43950000.0,-76.82,175480000.0,9.55,-0.93,0.40,0.40,None,-0.94,1.62,-1000000000.0,119250000.0,-1070000000.0000001,None,None,None,112450000.0,-67440000.0,None,None,None,None,1010000000.0,-1070000000.0000001,None,None,None,,None,None,None,12640000000.0,4500000000.0,8140000000.000001,4400000000.0,7030000000.0,719040000.0,3360000000.0,-2640000000.0,8000000000.0,6.89,,88.22,-12.56,45.23,-50.31,16.7,16.42,2.28,18.92,0.94,-3.14,0.41,0.13,None,-1.30,0.48,13.83,0.22,10.18,67050000.0,0.41,7.03,-621430.0,None,None,-2960000.0,None,-0.03,None,None,None,None,None,None,0.88,4,3.21,2.23,0.8591772151898734,-0.6209944751381216,-9.85267034990792,-9.85267034990792,26.582278481012654,2026-02-13,2026-02-13T18:03:31.328654
AHPL.N0000,None,51750000.0,None,None,4.21,None,None,None,None,None,None,None,None,1049.13,0.19,26300000000.0,None,130.47,3.09,58.78,-0.01,0.88,None,32890000000.0,2.47,20.49,-13528.49,163.14,0.77,None,None,0.77,None,24.30,20.23,0.61,None,54.84,2.22,58.10,59.83,-4.45,49.39,-0.35,57.38,2.25,-0.72,52.19,-0.32,3.52,62.17,50under200,Asian Hotels and Properties PLC,Colombo Stock Exchange,123,Sep 30 2025,None,Hotels and Motels,Sri Lanka,8.57,March,cinnamonhotels.com,None,1559,1993,True,Jan 27 2026,Jan 27 2026,Feb 18 2026,18.80,-43.43,1093.25,-18.63,Oct 11 2010,Apr 30 2004,105.00,4.98,3.85,-9.17,52.31,-39.20,-1.00,-1.00,57.56,121.02,-4.65,17.62,3.30,3.85,-9.17,53.81,0.49,-1.00,-1.00,59.11,366.38,-4.65,4.32,53.41,4.32,4.37,15.43,0.03,9.74,8.00,0.88,None,None,None,None,0.50,None,-21.32,-0.42,Jun 25 2025,0.50,None,None,0.45,442780000.0,-3.77,67230000.0,4.04,0.42,12.46,10660000000.0,17.98,None,-0.89,22.01,5.80,None,-2430000.0,None,None,None,None,None,None,-0.01,None,None,None,None,None,None,4600000000.0,20.47,17.06,None,-6.76,23.99,17.06,None,-6.76,23.99,42.37,559500000.0,-0.66,559500000.0,None,1300000000.0,43.13,-0.02,5.25,5.25,1.89,3.98,12.20,1280000000.0,224980000.0,196500000.0,6.51,None,47.84,-1060000000.0,-1080000000.0,0.46,None,-60.31,-5.64,5500000.0,201590000.0,-53.24,110.19,45.46,5090000.0,None,0.05,None,49630000000.0,15680000000.0,33960000000.0,-3380000000.0,-1080000000.0,205070000.0,2910000000.0,-2700000000.0,30030000000.0,0.83,,6.8,26.79,53.8,-10.28,67.92,67.82,0.3,2.15,0.18,14.43,0.09,2.83,None,0.51,1.25,-1.22,0.72,-1.65,6840000.0,0.62,-0.49,-1560.0,Forward,Jul 1 2011,252170000.0,59.51,2.37,None,None,None,None,None,None,0.22,3,22.26,1.29,0.21478944186983678,-10.131332082551594,1.8910881801125705,1.8910881801125705,5.863389079185976,2026-02-13,2026-02-13T18:03:31.328654
AHUN.N0000,None,57700000.0,None,None,0.88,None,None,None,None,-1.30,None,None,None,409.63,0.23,38170000000.0,13.93,5.05,1.71,9.04,7.19,1.72,17.58,82780000000.0,0.79,4.23,30.17,10.96,19.79,None,None,1.16,None,5.82,2.93,9.12,None,45.91,3.59,116.88,100.08,6.46,54.24,0.80,112.69,-2.46,13.91,69.06,1.59,1.16,107.09,50over200,Aitken Spence Hotel Holdings PLC,Colombo Stock Exchange,237,Sep 30 2025,None,Hotels and Motels,Sri Lanka,21.92,March,aitkenspencehotels.com,None,1318,1978,True,Feb 10 2026,Feb 10 2026,Feb 17 2026,55.48,-11.33,6976.35,-11.50,Oct 1 2010,Aug 20 2001,128.57,1.61,None,34.91,100.00,9.72,-4.80,0.66,257.37,910.19,-10.24,96.55,42.15,None,34.91,100.00,34.55,-4.80,0.66,257.37,1186.79,-10.24,42.15,124.59,42.18,8.43,25.99,2.00,29.01,13.63,None,None,None,None,None,0,None,-2.21,-0.22,None,1.00,None,0.54,-0.22,336290000.0,-0.38,9810000.0,2.99,0.22,13.56,48540000000.0,11.35,None,1.36,32.17,1.87,None,2740000000.0,49.91,None,29.58,None,None,None,8.15,49.87,None,29.50,None,None,None,26500000000.0,11.94,0.08,None,1.36,39.21,0.08,None,1.36,39.21,None,9170000000.0,-1.76,9170000000.0,16.46,13010000000.0,54.61,5.68,18.89,18.89,15.56,12.13,26.80,9030000000.0,1620000000.0,7550000000.0,-7.98,None,None,-2100000000.0,-1480000000.0,22.46,10.19,None,8.81,-5670000000.0,7550000000.0,-5.93,None,8.80,,None,None,None,94520000000.0,61620000000.0,32900000000.0,-9440000000.0,-5630000000.0,12340000000.0,46900000000.0,-34560000000.0,22170000000.0,1.88,,-14.98,-9.63,2.63,-90.55,67.97,65.93,0.65,3.3,0.59,6.21,1.43,2.51,None,14.19,13.53,2.18,6.08,-1.40,36830000.0,9.95,2.79,2080000.0,Forward,Nov 26 2010,1540000000.0,26.12,3.17,None,None,203.68,-1.66,111.62,79.45,0.52,8,13.65,1.12,0.5135421074904782,-3.049031726411207,15.554182117840956,15.554182117840956,49.6191282268303,2026-02-13,2026-02-13T18:03:31.328654
AINS.N0000,None,249860.0,None,None,5.62,None,None,None,None,-5.05,None,None,None,104.30,0.19,2360000000.0,12.42,None,1.10,19.30,8.02,1.19,11.36,2550000000.0,1.02,None,13.46,-11.78,-9.16,18.86,None,1.18,None,13.08,28.30,-8.49,12.75,47.35,2.04,36.41,33.43,-1.26,51.79,0.63,35.61,-2.21,6.50,63.09,1.16,-0.02,36.06,50over200,Arpico Insurance PLC,Colombo Stock Exchange,-1736,Sep 30 2025,None,Life Insurance,Sri Lanka,-90.28,December,arpicoinsurance.com,None,187,2011,True,Feb 27 2026,Nov 11 2025,Feb 27 2026,55.22,-20.71,223.64,-20.49,Sep 15 2025,Mar 16 2016,44.90,11.00,-7.53,-3.00,54.78,None,4.40,-2.20,52.14,None,-7.77,169.70,36.92,-7.53,-3.00,54.78,None,4.40,-2.20,52.14,None,-7.77,36.92,175.83,36.95,10.68,15.67,None,8.76,None,None,None,None,None,None,0,None,None,0.60,None,0.40,None,None,0.60,66230000.00000001,2.44,841100.0,7.63,-0.60,0.08,2320000000.0,-3.90,None,-3.25,2.94,-5.19,None,189590000.0,-16.55,None,None,-3.39,None,None,2.87,-16.80,None,None,-3.32,None,None,938080000.0,None,None,None,None,None,None,None,None,None,None,132199999.99999999,None,132199999.99999999,None,83550000.0,40.39,8.16,5.69,5.69,None,3.53,3.60,-215250000.0,-11260000.0,-216540000.0,None,None,None,267750000.0,-1290000.0,-3.27,None,None,None,-63770000.0,-216540000.0,None,None,None,,None,None,None,5260000000.0,3260000000.0,2000000000.0,913200000.0,845660000.0,1120000000.0,254240000.0,-186710000.0,1990000000.0,-5.11,,5.36,44.64,7.34,-7.9,30.14,30.03,4.56,1.3,4.49,-1.17,0.13,2.64,None,10.66,2.64,0.41,1.65,-0.28,12420000.0,5.96,1.13,1010000.0,None,None,-107490000.0,None,-4.63,None,None,14.37,24.00,44.15,-59.64,0.46,3,None,None,0.44106463878326996,-0.05560344827586207,-9.333620689655172,-9.333620689655172,4.833460076045627,2026-02-13,2026-02-13T18:03:31.328654
ALLI.N0000,None,2390000.0,None,None,None,None,None,None,None,-0.21,None,None,None,103.11,1.00,12270000000.0,5.79,None,None,None,17.27,1.23,4.02,,1.26,None,None,None,-95.67,4.02,None,1.18,None,None,None,None,3.55,42.73,9.00,373.30,351.77,-5.84,50.60,1.75,366.96,-2.22,3.76,68.74,3.61,-0.53,387.63,50over200,Alliance Finance Company PLC,Colombo Stock Exchange,92,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,5.29,March,alliancefinance.lk,None,1832,1956,True,Feb 12 2026,Feb 12 2026,None,117.46,-26.11,96511.96,-26.27,Oct 22 2025,Dec 18 1998,494.00,0.38,-1.35,-10.76,543.74,668.42,-2.99,3.25,578.44,5105.36,-10.70,479.37,101.38,-1.35,-10.76,688.60,1721.62,-2.99,3.25,961.84,13238.11,-10.70,115.61,982.67,115.73,26.89,99.01,21.35,60.41,27.72,5.05,28.36,25.61,None,None,18.40,2,16.00,None,Jul 21 2025,9.20,50.96,27.77,5.04,33700000.0,None,6280000.0,62.13,None,None,9750000000.0,19.19,None,28.80,22.61,22.04,None,2120000000.0,16.35,None,58.16,53.16,51.42,None,62.92,16.35,None,58.16,53.16,51.42,None,9750000000.0,None,50.16,42.36,None,None,50.16,42.36,None,None,28.83,,None,3430000000.0,21.97,,100.00,21.74,None,35.12,None,37.56,None,-11410000000.0,-1850000000.0,-11740000000.0,None,None,None,3460000000.0,-333550000.0,-348.47,None,None,None,6100000000.0,-11740000000.0,None,None,None,,None,None,None,92710000000.0,82270000000.0,10440000000.0,46240000000.0,,8250000000.0,39660000000.0,-31410000000.0,9970000000.0,11.2,,17.34,43.52,20.72,-255.9,304.07,295.97,2.16,,2.02,-3.38,3.80,None,None,22.55,None,3.40,2.65,15.15,5320000.0,4.23,2.17,1160000.0,Forward,Nov 21 2016,1500000000.0,41.00,15.40,None,None,1572.94,80.12,656.10,331.83,0.12,3,None,None,0.10516664868946177,-3.421025641025641,-120.4102564102564,-120.4102564102564,42.77855678999029,2026-02-13,2026-02-13T18:03:31.328654
ALUM.N0000,None,1250000.0,None,None,0.53,None,None,None,None,2.63,None,None,None,12.38,0.02,11670000000.0,7.73,None,1.27,14.90,12.93,2.50,19.76,20350000000.0,0.73,7.98,13.48,-79.48,-2.19,None,None,2.48,None,11.52,6.87,-1.26,9.92,37.13,0.65,20.51,18.59,-3.34,48.95,0.94,20.44,-7.83,1.65,64.57,1.81,-7.54,19.55,50over200,Alumex PLC,Colombo Stock Exchange,-534,Sep 30 2025,None,Metal Doors Sash Frames Molding and Trim Manufacturing,Sri Lanka,-68.99,March,alumexgroup.com,None,240,1986,True,Jan 30 2026,Jan 30 2026,Feb 13 2026,44.44,-16.74,530.00,-14.10,Oct 2 2025,May 12 2020,22.70,3.00,-7.35,11.18,186.36,None,-12.09,-7.35,71.82,None,-4.06,125.00,22.73,-7.35,11.18,194.55,None,-12.09,-7.35,102.15,None,-4.06,26.23,234.77,26.25,12.84,43.33,None,15.12,None,8.21,None,-5.29,Annual,Apr 8 2025,1.60,None,-2.21,0.18,Apr 23 2025,0.40,None,15.86,8.65,598610000.0,-0.07,194050000.0,7.29,-0.18,2.10,16050000000.0,13.85,None,25.65,27.55,19.76,None,1510000000.0,23.08,None,None,52.99,-25.08,None,2.52,23.08,None,None,53.12,-27.27,None,2980000000.0,11.83,2.22,18.08,7.46,22.19,2.22,18.08,7.46,22.19,-33.37,1370000000.0,-3.27,1370000000.0,0.88,1700000000.0,18.59,9.41,8.51,8.51,None,12.58,10.59,1460000000.0,-996700000.0,-256040000.00000003,None,None,7.39,-1710000000.0,-1720000000.0,-0.43,None,None,14.19,-745710000.0,-256040000.00000003,None,None,None,,None,None,None,16550000000.0,11840000000.0,4720000000.0,387540000.0,8250000000.0,488080000.0,9170000000.0,-8680000000.0,4660000000.0,-0.79,,19.52,13.27,30.04,-74.34,7.88,7.79,1.04,5.19,0.40,-35.80,1.94,1.67,None,37.98,20.78,10.98,5.47,18.12,66879999.99999999,7.55,7.55,6290000.0,Forward,Mar 9 2021,509020000.0,25.21,3.17,None,None,63.06,8.43,21.14,223.36,1.03,4,2.28,2.01,0.9697885196374623,-10.716510903426792,-1.5952647975077883,-1.5952647975077883,55.40785498489426,2026-02-13,2026-02-13T18:03:31.328654
AMF.N0000,None,1580000.0,None,None,None,None,None,None,None,-0.45,None,None,None,31.88,0.26,7470000000.0,6.63,20.38,None,None,15.08,1.81,19.89,,1.81,19.20,None,None,4.91,6.19,None,1.65,None,None,None,None,22.98,43.06,2.71,66.96,67.27,-11.76,46.84,1.50,68.50,-1.13,-1.60,61.53,2.87,-3.36,75.02,50over200,Associated Motor Finance Company PLC,Colombo Stock Exchange,63,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,19.38,March,amf.lk,None,388,1962,True,Jan 15 2026,Jan 15 2026,May 8 2026,127.24,-38.70,967.74,-38.98,Sep 1 2025,Apr 27 2022,108.00,6.20,-5.02,-11.73,782.67,None,-5.29,-5.16,164.58,None,-9.56,72.70,90.23,-5.02,-11.73,782.67,None,-5.29,-5.16,223.01,None,-9.56,90.23,124.18,90.31,8.41,106.63,None,26.43,None,None,None,None,None,None,0,None,6.25,-0.01,None,1.04,None,None,-0.01,113330000.0,-0.22,12930000.0,61.69,0.01,None,4139999999.9999995,46.44,None,54.05,46.21,56.38,None,1130000000.0,42.44,None,192.43,None,239.56,None,9.94,46.00,None,192.39,None,242.42,None,4139999999.9999995,None,125.80,None,None,None,125.80,None,None,None,118.81,,None,1760000000.0,44.00,,100.00,27.22,None,42.55,8.86,43.34,None,389040000.0,-54810000.0,366400000.0,113.98,None,-31.06,-21680000.0,-22640000.0,3.23,-32.99,None,7.17,-422170000.0,366400000.0,116.42,-31.80,-33.22,,None,None,None,21780000000.0,17250000000.0,4520000000.0,-1450000000.0,,79020000.0,,79020000.0,4130000000.0,,,,,,1.06,39.91,36.43,0.91,,0.91,None,None,None,None,28.35,None,7.87,5.41,10.32,10660000.0,25.15,1.74,2900000.0,Forward,Oct 11 2021,667140000.0,37.21,16.13,None,None,248.42,43.35,94.47,276.96,0.20,5,None,None,0.19008264462809915,-0.5468599033816426,8.85024154589372,8.85024154589372,,2026-02-13,2026-02-13T18:03:31.328654
